name,type,url,date_added,source,path,parent_path
Spline - 3D Design tool in the browser with real-time collaboration,url,https://spline.design/,13354705849704369,other,Other bookmarks >> Tech & Engineering >> Spline - 3D Design tool in the browser with real-time collaboration,Other bookmarks >> Tech & Engineering
THE INDEX,url,https://theindex.website/,13354717718516233,other,Other bookmarks >> Tech & Engineering >> THE INDEX,Other bookmarks >> Tech & Engineering
Complete Beginner-Friendly Framer Course - Master No-Code Web Design with Framer - Design+Code,url,https://designcode.io/framer-web-design-intro,13354755849281380,other,Other bookmarks >> Tech & Engineering >> Complete Beginner-Friendly Framer Course - Master No-Code Web Design with Framer - Design+Code,Other bookmarks >> Tech & Engineering
Devv AI,url,https://devv.ai/,13356501981452164,other,Other bookmarks >> Tech & Engineering >> Devv AI,Other bookmarks >> Tech & Engineering
Your instant API toolkit - Autocode,url,https://autocode.com/,13356684165015794,other,Other bookmarks >> Tech & Engineering >> Your instant API toolkit - Autocode,Other bookmarks >> Tech & Engineering
Shots - Create Amazing Mockups,url,https://shots.so/,13356974310443301,other,Other bookmarks >> Tech & Engineering >> Shots - Create Amazing Mockups,Other bookmarks >> Tech & Engineering
"Nostr, a simple protocol for decentralizing social media that has a chance of working",url,https://nostr.com/,13357451071499333,other,"Other bookmarks >> Tech & Engineering >> Nostr, a simple protocol for decentralizing social media that has a chance of working",Other bookmarks >> Tech & Engineering
Thunkable: Best no code app builder | No code app creation,url,https://thunkable.com/,13357714373470318,other,Other bookmarks >> Tech & Engineering >> Thunkable: Best no code app builder | No code app creation,Other bookmarks >> Tech & Engineering
Code::Blocks - Code::Blocks,url,https://www.codeblocks.org/,13357714387949004,other,Other bookmarks >> Tech & Engineering >> Code::Blocks - Code::Blocks,Other bookmarks >> Tech & Engineering
Anon | The Integration Platform for the AI Internet,url,https://www.anon.com/,13358472244787940,other,Other bookmarks >> Tech & Engineering >> Anon | The Integration Platform for the AI Internet,Other bookmarks >> Tech & Engineering
OSS Gallery,url,https://oss.gallery/,13358500946268300,other,Other bookmarks >> Tech & Engineering >> OSS Gallery,Other bookmarks >> Tech & Engineering
Fume | AI SWE,url,https://www.fumedev.com/,13358507698583745,other,Other bookmarks >> Tech & Engineering >> Fume | AI SWE,Other bookmarks >> Tech & Engineering
Humanoid Robots Wiki,url,https://humanoids.wiki/w/Main_Page,13358617725250446,other,Other bookmarks >> Tech & Engineering >> Humanoid Robots Wiki,Other bookmarks >> Tech & Engineering
LessWrong,url,https://www.lesswrong.com/,13359518388770544,other,Other bookmarks >> Tech & Engineering >> LessWrong,Other bookmarks >> Tech & Engineering
The Everything App,url,https://anytype.io/,13359764462010914,other,Other bookmarks >> Tech & Engineering >> The Everything App,Other bookmarks >> Tech & Engineering
"Tool Finder: Productivity Tools Reviews, Guides & News",url,https://toolfinder.co/,13359764496724361,other,"Other bookmarks >> Tech & Engineering >> Tool Finder: Productivity Tools Reviews, Guides & News",Other bookmarks >> Tech & Engineering
Godot Engine - Free and open source 2D and 3D game engine,url,https://godotengine.org/,13359806538712526,other,Other bookmarks >> Tech & Engineering >> Godot Engine - Free and open source 2D and 3D game engine,Other bookmarks >> Tech & Engineering
8bitworkshop,url,https://8bitworkshop.com/,13360559361227949,other,Other bookmarks >> Tech & Engineering >> 8bitworkshop,Other bookmarks >> Tech & Engineering
musicForProgramming();,url,https://musicforprogramming.net/latest/,13362026936985376,other,Other bookmarks >> Tech & Engineering >> musicForProgramming();,Other bookmarks >> Tech & Engineering
Teach Yourself Computer Science,url,https://teachyourselfcs.com/,13362058328118996,other,Other bookmarks >> Tech & Engineering >> Teach Yourself Computer Science,Other bookmarks >> Tech & Engineering
Browserbase: Headless browsers for AI agents & applications,url,https://www.browserbase.com/,13362181683187921,other,Other bookmarks >> Tech & Engineering >> Browserbase: Headless browsers for AI agents & applications,Other bookmarks >> Tech & Engineering
"FlutterFlow - Build beautiful, modern apps incredibly fast",url,https://flutterflow.io/,13365074881211204,other,"Other bookmarks >> Tech & Engineering >> FlutterFlow - Build beautiful, modern apps incredibly fast",Other bookmarks >> Tech & Engineering
Polymarket | The World's Largest Prediction Market,url,https://polymarket.com/,13366254899899794,other,Other bookmarks >> Tech & Engineering >> Polymarket | The World's Largest Prediction Market,Other bookmarks >> Tech & Engineering
Code Graph: From Visualization to Integration,url,https://www.falkordb.com/blog/code-graph/,13366937889442140,other,Other bookmarks >> Tech & Engineering >> Code Graph: From Visualization to Integration,Other bookmarks >> Tech & Engineering
you suck at GPT4 because you don't know what your X is,url,https://yacinemtb.substack.com/p/you-suck-at-gpt4-because-you-dont,13367060977496209,other,Other bookmarks >> Tech & Engineering >> you suck at GPT4 because you don't know what your X is,Other bookmarks >> Tech & Engineering
Hono - Ultrafast web framework for the Edges,url,https://hono.dev/,13368544055622923,other,Other bookmarks >> Tech & Engineering >> Hono - Ultrafast web framework for the Edges,Other bookmarks >> Tech & Engineering
Cursor,url,https://www.cursor.com/,13368885961205615,other,Other bookmarks >> Tech & Engineering >> Cursor,Other bookmarks >> Tech & Engineering
Interact,url,https://joininteract.com/,13369026397481971,other,Other bookmarks >> Tech & Engineering >> Interact,Other bookmarks >> Tech & Engineering
PostHog - How developers build successful products,url,https://posthog.com/,13369476725342576,other,Other bookmarks >> Tech & Engineering >> PostHog - How developers build successful products,Other bookmarks >> Tech & Engineering
Mullvad VPN - Free the internet,url,https://mullvad.net/en,13369705098759513,other,Other bookmarks >> Tech & Engineering >> Mullvad VPN - Free the internet,Other bookmarks >> Tech & Engineering
Silent Link,url,https://silent.link/,13369789764589556,other,Other bookmarks >> Tech & Engineering >> Silent Link,Other bookmarks >> Tech & Engineering
Remix - Build Better Websites,url,https://remix.run/,13370018633810603,other,Other bookmarks >> Tech & Engineering >> Remix - Build Better Websites,Other bookmarks >> Tech & Engineering
"Public API Network | 10,000s of APIs, Collections and Workspaces | Postman",url,https://www.postman.com/explore,13370154398774384,other,"Other bookmarks >> Tech & Engineering >> Public API Network | 10,000s of APIs, Collections and Workspaces | Postman",Other bookmarks >> Tech & Engineering
Momentic | Stop wasting time on flaky tests,url,https://momentic.ai/,13370712670070547,other,Other bookmarks >> Tech & Engineering >> Momentic | Stop wasting time on flaky tests,Other bookmarks >> Tech & Engineering
Learn Next.js | Next.js by Vercel - The React Framework,url,https://nextjs.org/learn,13371060964823324,other,Other bookmarks >> Tech & Engineering >> Learn Next.js | Next.js by Vercel - The React Framework,Other bookmarks >> Tech & Engineering
mockAPI,url,https://mockapi.io/,13371116693961387,other,Other bookmarks >> Tech & Engineering >> mockAPI,Other bookmarks >> Tech & Engineering
web.dev,url,https://web.dev/,13371629661242141,other,Other bookmarks >> Tech & Engineering >> web.dev,Other bookmarks >> Tech & Engineering
pinokio,url,https://pinokio.computer/,13372468130623166,other,Other bookmarks >> Tech & Engineering >> pinokio,Other bookmarks >> Tech & Engineering
Open-source Code Interpreting for AI Apps,url,https://e2b.dev/,13372737956347519,other,Other bookmarks >> Tech & Engineering >> Open-source Code Interpreting for AI Apps,Other bookmarks >> Tech & Engineering
Automate without limits | Zapier,url,https://zapier.com/,13372739193858660,other,Other bookmarks >> Tech & Engineering >> Automate without limits | Zapier,Other bookmarks >> Tech & Engineering
Automatisch - Open Source Zapier Alternative,url,https://automatisch.io/,13372739268731005,other,Other bookmarks >> Tech & Engineering >> Automatisch - Open Source Zapier Alternative,Other bookmarks >> Tech & Engineering
"Dedicated Server, Cloud, Storage & Hosting",url,https://www.hetzner.com/,13373367968554385,other,"Other bookmarks >> Tech & Engineering >> Dedicated Server, Cloud, Storage & Hosting",Other bookmarks >> Tech & Engineering
DigitalOcean | Cloud Infrastructure for Developers,url,https://www.digitalocean.com/,13373367972451550,other,Other bookmarks >> Tech & Engineering >> DigitalOcean | Cloud Infrastructure for Developers,Other bookmarks >> Tech & Engineering
MotherDuck: Ducking Simple Data Warehouse based on DuckDB,url,https://motherduck.com/,13373674819970812,other,Other bookmarks >> Tech & Engineering >> MotherDuck: Ducking Simple Data Warehouse based on DuckDB,Other bookmarks >> Tech & Engineering
Glitch: The friendly community where everyone builds the web,url,https://glitch.com/,13374266241433468,other,Other bookmarks >> Tech & Engineering >> Glitch: The friendly community where everyone builds the web,Other bookmarks >> Tech & Engineering
The Human Approach To Robots - The Robot Studio,url,https://www.therobotstudio.com/,13374519346099266,other,Other bookmarks >> Tech & Engineering >> The Human Approach To Robots - The Robot Studio,Other bookmarks >> Tech & Engineering
Binder,url,https://mybinder.org/,13374574282730156,other,Other bookmarks >> Tech & Engineering >> Binder,Other bookmarks >> Tech & Engineering
"Your Projects - Overleaf, Online LaTeX Editor",url,https://www.overleaf.com/project,13374638853706973,other,"Other bookmarks >> Tech & Engineering >> Your Projects - Overleaf, Online LaTeX Editor",Other bookmarks >> Tech & Engineering
Pixels & Plans | Data | Design | Dissemination,url,https://pixelsandplans.com/,13374722035815867,other,Other bookmarks >> Tech & Engineering >> Pixels & Plans | Data | Design | Dissemination,Other bookmarks >> Tech & Engineering
LocalCan™ - Local domains and persistent Public URLs,url,https://www.localcan.com/,13374937837982265,other,Other bookmarks >> Tech & Engineering >> LocalCan™ - Local domains and persistent Public URLs,Other bookmarks >> Tech & Engineering
Zen Browser,url,https://zen-browser.app/,13375590385684038,other,Other bookmarks >> Tech & Engineering >> Zen Browser,Other bookmarks >> Tech & Engineering
Astro,url,https://astro.build/,13375785140439439,other,Other bookmarks >> Tech & Engineering >> Astro,Other bookmarks >> Tech & Engineering
Codeium · Free AI Code Completion & Chat,url,https://codeium.com/,13376097661546758,other,Other bookmarks >> Tech & Engineering >> Codeium · Free AI Code Completion & Chat,Other bookmarks >> Tech & Engineering
Linear – Plan and build products,url,https://linear.app/,13376204381514336,other,Other bookmarks >> Tech & Engineering >> Linear – Plan and build products,Other bookmarks >> Tech & Engineering
Home – Clone,url,https://clonerobotics.com/,13377913647320994,other,Other bookmarks >> Tech & Engineering >> Home – Clone,Other bookmarks >> Tech & Engineering
ProjectDiscovery,url,https://cloud.projectdiscovery.io/assets,13378730403265615,other,Other bookmarks >> Tech & Engineering >> ProjectDiscovery,Other bookmarks >> Tech & Engineering
Val Town,url,https://www.val.town/,13379303186433434,other,Other bookmarks >> Tech & Engineering >> Val Town,Other bookmarks >> Tech & Engineering
Comfy Deploy | The best way for teams to use ComfyUI,url,https://www.comfydeploy.com/,13380071252557248,other,Other bookmarks >> Tech & Engineering >> Comfy Deploy | The best way for teams to use ComfyUI,Other bookmarks >> Tech & Engineering
Coolify,url,https://coolify.io/,13380203590981039,other,Other bookmarks >> Tech & Engineering >> Coolify,Other bookmarks >> Tech & Engineering
How to write complex software,url,https://grantslatton.com/how-to-software,13380255714103384,other,Other bookmarks >> Tech & Engineering >> How to write complex software,Other bookmarks >> Tech & Engineering
ChatPRD - The #1 AI Copilot for Product Managers,url,https://www.chatprd.ai/,13380294397793628,other,Other bookmarks >> Tech & Engineering >> ChatPRD - The #1 AI Copilot for Product Managers,Other bookmarks >> Tech & Engineering
cobalt,url,https://cobalt.tools/,13381142235629309,other,Other bookmarks >> Tech & Engineering >> cobalt,Other bookmarks >> Tech & Engineering
Deploy app servers close to your users · Fly,url,https://fly.io/,13382057563676797,other,Other bookmarks >> Tech & Engineering >> Deploy app servers close to your users · Fly,Other bookmarks >> Tech & Engineering
Wasp,url,https://wasp-lang.dev/,13382057609796343,other,Other bookmarks >> Tech & Engineering >> Wasp,Other bookmarks >> Tech & Engineering
Radix UI,url,https://www.radix-ui.com/,13382058903417875,other,Other bookmarks >> Tech & Engineering >> Radix UI,Other bookmarks >> Tech & Engineering
Fast and reliable end-to-end testing for modern web apps | Playwright,url,https://playwright.dev/,13382281843031230,other,Other bookmarks >> Tech & Engineering >> Fast and reliable end-to-end testing for modern web apps | Playwright,Other bookmarks >> Tech & Engineering
Puppeteer | Puppeteer,url,https://pptr.dev/,13382281851478782,other,Other bookmarks >> Tech & Engineering >> Puppeteer | Puppeteer,Other bookmarks >> Tech & Engineering
Home - OpenAPI Initiative,url,https://www.openapis.org/,13382332893415497,other,Other bookmarks >> Tech & Engineering >> Home - OpenAPI Initiative,Other bookmarks >> Tech & Engineering
CodeGuide,url,https://www.codeguide.dev/,13383299066428080,other,Other bookmarks >> Tech & Engineering >> CodeGuide,Other bookmarks >> Tech & Engineering
Repomix | Pack your codebase into AI-friendly formats,url,https://repomix.com/,13383347267866333,other,Other bookmarks >> Tech & Engineering >> Repomix | Pack your codebase into AI-friendly formats,Other bookmarks >> Tech & Engineering
Mentra Smart Glasses: The AI Agents Interface - Mentra Smart Glasses,url,https://mentra.glass/,13383751509382946,other,Other bookmarks >> Tech & Engineering >> Mentra Smart Glasses: The AI Agents Interface - Mentra Smart Glasses,Other bookmarks >> Tech & Engineering
Log in | Proxy,url,https://convergenceai.uk.auth0.com/u/login?state=hKFo2SA2cjVVU2gteTA2dmZfYWY0QUMxQTBBdUJuaklFcVg1aKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIEdQdVhycXB3OU5oT0VreFFENU1udVd0NUtaYjhCckZ4o2NpZNkgQ1dFVGV1U2lTMjRLWVZxRU9XR2RVQk9pZzI5cFNxYXk,13383788516238488,other,Other bookmarks >> Tech & Engineering >> Log in | Proxy,Other bookmarks >> Tech & Engineering
work.mercor.com/apply/start,url,https://work.mercor.com/apply/start,13383800544807501,other,Other bookmarks >> Tech & Engineering >> work.mercor.com/apply/start,Other bookmarks >> Tech & Engineering
Make | Automation Software | Connect Apps & Design Workflows | Make,url,https://www.make.com/en,13383897806622830,other,Other bookmarks >> Tech & Engineering >> Make | Automation Software | Connect Apps & Design Workflows | Make,Other bookmarks >> Tech & Engineering
Latenode: Low-Code Integration and Workflow Automation Platform,url,https://latenode.com/?utm_source=facebook&utm_medium=paid-social&utm_campaign=dg_meta_advantage-retarget_tier-2-3_customize_11-01-2025&utm_content=dg_meta_advantage-retarget_tier-2-3_customize_11-01-2025_comparison_v037&placement=Instagram_Explore&site_source_name=ig&utm_id=120215558200110644&utm_term=120215558200460644&fbclid=PAZXh0bgNhZW0BMABhZGlkAasXadS3f9QBpjSYPYa8Zsc_mvBwmxxdGF0KqZlshj6yDbpNVtozNB8yOU8X4QmpSGAaNQ_aem_t_ZtliuFomPc4pajG6RLPA,13383986532353916,other,Other bookmarks >> Tech & Engineering >> Latenode: Low-Code Integration and Workflow Automation Platform,Other bookmarks >> Tech & Engineering
Devv Builder,url,https://devv.ai/build,13384020855749619,other,Other bookmarks >> Tech & Engineering >> Devv Builder,Other bookmarks >> Tech & Engineering
p5.js,url,https://p5js.org/,13384341404971220,other,Other bookmarks >> Tech & Engineering >> p5.js,Other bookmarks >> Tech & Engineering
JSON Crack | Transform your data into interactive graphs,url,https://jsoncrack.com/,13384356409235234,other,Other bookmarks >> Tech & Engineering >> JSON Crack | Transform your data into interactive graphs,Other bookmarks >> Tech & Engineering
Tencent Cloud,url,https://www.tencentcloud.com/,13384632070337113,other,Other bookmarks >> Tech & Engineering >> Tencent Cloud,Other bookmarks >> Tech & Engineering
Cline - Autonomous Coding Agent for VSCode,url,https://cline.bot/,13384818735965377,other,Other bookmarks >> Tech & Engineering >> Cline - Autonomous Coding Agent for VSCode,Other bookmarks >> Tech & Engineering
Payload: The Next.js Headless CMS and App Framework,url,https://payloadcms.com/,13384926532191498,other,Other bookmarks >> Tech & Engineering >> Payload: The Next.js Headless CMS and App Framework,Other bookmarks >> Tech & Engineering
21st.dev – The NPM for Design Engineers,url,https://21st.dev/?tab=components&sort=recommended,13384995239685941,other,Other bookmarks >> Tech & Engineering >> 21st.dev – The NPM for Design Engineers,Other bookmarks >> Tech & Engineering
interviewcoder.co,url,https://www.interviewcoder.co/,13385082816241484,other,Other bookmarks >> Tech & Engineering >> interviewcoder.co,Other bookmarks >> Tech & Engineering
Download | Warp,url,https://www.warp.dev/download,13385091359543066,other,Other bookmarks >> Tech & Engineering >> Download | Warp,Other bookmarks >> Tech & Engineering
Warp: The intelligent terminal,url,https://www.warp.dev/,13385164345133640,other,Other bookmarks >> Tech & Engineering >> Warp: The intelligent terminal,Other bookmarks >> Tech & Engineering
Sesame,url,https://www.sesame.com/,13385190740235638,other,Other bookmarks >> Tech & Engineering >> Sesame,Other bookmarks >> Tech & Engineering
No-Code Front End Builder - Create Apps 10x Faster | WeWeb,url,https://www.weweb.io/,13385204891539065,other,Other bookmarks >> Tech & Engineering >> No-Code Front End Builder - Create Apps 10x Faster | WeWeb,Other bookmarks >> Tech & Engineering
Marp: Markdown Presentation Ecosystem,url,https://marp.app/,13385260323751167,other,Other bookmarks >> Tech & Engineering >> Marp: Markdown Presentation Ecosystem,Other bookmarks >> Tech & Engineering
TanStack | High Quality Open-Source Software for Web Developers,url,https://tanstack.com/,13385298027366303,other,Other bookmarks >> Tech & Engineering >> TanStack | High Quality Open-Source Software for Web Developers,Other bookmarks >> Tech & Engineering
Code in Place,url,https://codeinplace.stanford.edu/public/join/cip5,13385588828072955,other,Other bookmarks >> Tech & Engineering >> Code in Place,Other bookmarks >> Tech & Engineering
Composio MCP Server,url,https://mcp.composio.dev/,13385593818528839,other,Other bookmarks >> Tech & Engineering >> Composio MCP Server,Other bookmarks >> Tech & Engineering
SPEAR Homepage,url,https://www.klingbeil.com/spear/,13385599990129074,other,Other bookmarks >> Tech & Engineering >> SPEAR Homepage,Other bookmarks >> Tech & Engineering
Upstash: Serverless Data Platform,url,https://upstash.com/,13385619448209834,other,Other bookmarks >> Tech & Engineering >> Upstash: Serverless Data Platform,Other bookmarks >> Tech & Engineering
Claude Code overview - Anthropic,url,https://docs.anthropic.com/en/docs/agents-and-tools/claude-code/overview,13385620601939215,other,Other bookmarks >> Tech & Engineering >> Claude Code overview - Anthropic,Other bookmarks >> Tech & Engineering
Welcome to Solito | Solito,url,https://solito.dev/,13385684460021906,other,Other bookmarks >> Tech & Engineering >> Welcome to Solito | Solito,Other bookmarks >> Tech & Engineering
Magic - AI Agent for Your IDE That Creates Professional UI Components | 21st.dev | 21st,url,https://21st.dev/magic,13385793136420385,other,Other bookmarks >> Tech & Engineering >> Magic - AI Agent for Your IDE That Creates Professional UI Components | 21st.dev | 21st,Other bookmarks >> Tech & Engineering
Coolify,url,https://www.coolify.io/,13386174701495345,other,Other bookmarks >> Tech & Engineering >> Coolify,Other bookmarks >> Tech & Engineering
VibeCode,url,https://www.vibecodeapp.com/,13386333517014197,other,Other bookmarks >> Tech & Engineering >> VibeCode,Other bookmarks >> Tech & Engineering
Superwall,url,https://superwall.com/,13386376844116393,other,Other bookmarks >> Tech & Engineering >> Superwall,Other bookmarks >> Tech & Engineering
Postgres Sandbox,url,https://database.build/,13386461666986969,other,Other bookmarks >> Tech & Engineering >> Postgres Sandbox,Other bookmarks >> Tech & Engineering
Drizzle Team,url,https://drizzle.team/,13386566076877626,other,Other bookmarks >> Tech & Engineering >> Drizzle Team,Other bookmarks >> Tech & Engineering
Better Auth,url,https://www.better-auth.com/,13386566116878595,other,Other bookmarks >> Tech & Engineering >> Better Auth,Other bookmarks >> Tech & Engineering
Puter,url,https://puter.com/,13387775691553148,other,Other bookmarks >> Tech & Engineering >> Puter,Other bookmarks >> Tech & Engineering
GitDiagram,url,https://gitdiagram.com/,13387775830713191,other,Other bookmarks >> Tech & Engineering >> GitDiagram,Other bookmarks >> Tech & Engineering
Intelligent Internet,url,https://ii.inc/web,13387797838231234,other,Other bookmarks >> Tech & Engineering >> Intelligent Internet,Other bookmarks >> Tech & Engineering
Firebase Studio,url,https://firebase.studio/,13388711613671591,other,Other bookmarks >> Tech & Engineering >> Firebase Studio,Other bookmarks >> Tech & Engineering
Socket.IO,url,https://socket.io/,13388922697737473,other,Other bookmarks >> Tech & Engineering >> Socket.IO,Other bookmarks >> Tech & Engineering
Fumadocs,url,https://fumadocs.vercel.app/,13389055485063225,other,Other bookmarks >> Tech & Engineering >> Fumadocs,Other bookmarks >> Tech & Engineering
Code Search | Grep by Vercel,url,https://grep.app/,13389183991243153,other,Other bookmarks >> Tech & Engineering >> Code Search | Grep by Vercel,Other bookmarks >> Tech & Engineering
Anime.js | JavaScript Animation Engine,url,https://animejs.com/,13389316914220563,other,Other bookmarks >> Tech & Engineering >> Anime.js | JavaScript Animation Engine,Other bookmarks >> Tech & Engineering
Auth0: Secure access for everyone. But not just anyone.,url,https://auth0.com/,13389317519299343,other,Other bookmarks >> Tech & Engineering >> Auth0: Secure access for everyone. But not just anyone.,Other bookmarks >> Tech & Engineering
Open WebUI,url,https://openwebui.com/,13389492166115565,other,Other bookmarks >> Tech & Engineering >> Open WebUI,Other bookmarks >> Tech & Engineering
"ComputeSDK: Embed compute into your app, agent, or network",url,https://computesdk.com/,13389789023569623,other,"Other bookmarks >> Tech & Engineering >> ComputeSDK: Embed compute into your app, agent, or network",Other bookmarks >> Tech & Engineering
Discover stories and stacks behind your favorite apps,url,https://appstacks.club/,13389836012192538,other,Other bookmarks >> Tech & Engineering >> Discover stories and stacks behind your favorite apps,Other bookmarks >> Tech & Engineering
Microsoft Open Source Blog | Open Source Insights & Standards,url,https://opensource.microsoft.com/blog/,13389874997742441,other,Other bookmarks >> Tech & Engineering >> Microsoft Open Source Blog | Open Source Insights & Standards,Other bookmarks >> Tech & Engineering
Mergent - Serverless Crons & Background Jobs,url,https://mergent.co/,13389935222100437,other,Other bookmarks >> Tech & Engineering >> Mergent - Serverless Crons & Background Jobs,Other bookmarks >> Tech & Engineering
OpenNext,url,https://github.com/opennextjs,13390838136233054,other,Other bookmarks >> Tech & Engineering >> OpenNext,Other bookmarks >> Tech & Engineering
Codespaces,url,https://github.com/codespaces,13391051844039530,other,Other bookmarks >> Tech & Engineering >> Codespaces,Other bookmarks >> Tech & Engineering
The Recurse Center,url,https://www.recurse.com/,13391613593739447,other,Other bookmarks >> Tech & Engineering >> The Recurse Center,Other bookmarks >> Tech & Engineering
Bezi | Build games with contextual AI,url,https://www.bezi.com/,13391660062697952,other,Other bookmarks >> Tech & Engineering >> Bezi | Build games with contextual AI,Other bookmarks >> Tech & Engineering
Robot.com | Automating the Physical World,url,https://robot.com/,13391670750933973,other,Other bookmarks >> Tech & Engineering >> Robot.com | Automating the Physical World,Other bookmarks >> Tech & Engineering
Research,folder,,13313210871655038,other,Other bookmarks >> Research,Other bookmarks
Academic Tools,folder,,13313210871681998,other,Other bookmarks >> Research >> Academic Tools,Other bookmarks >> Research
Netlytic,url,https://netlytic.org/,13179655227081476,other,Other bookmarks >> Research >> Academic Tools >> Netlytic,Other bookmarks >> Research >> Academic Tools
IssueCrawler,url,https://www.issuecrawler.net/,13179655298345784,other,Other bookmarks >> Research >> Academic Tools >> IssueCrawler,Other bookmarks >> Research >> Academic Tools
SINTA - Science and Technology Index,url,http://sinta2.ristekdikti.go.id/,13180685324951215,other,Other bookmarks >> Research >> Academic Tools >> SINTA - Science and Technology Index,Other bookmarks >> Research >> Academic Tools
Garuda - Garba Rujukan Digital,url,http://garuda.ristekdikti.go.id/,13180685382578456,other,Other bookmarks >> Research >> Academic Tools >> Garuda - Garba Rujukan Digital,Other bookmarks >> Research >> Academic Tools
Google Scholar,url,https://scholar.google.co.id/,13181289837563627,other,Other bookmarks >> Research >> Academic Tools >> Google Scholar,Other bookmarks >> Research >> Academic Tools
Google Books,url,https://books.google.co.id/,13182420750187097,other,Other bookmarks >> Research >> Academic Tools >> Google Books,Other bookmarks >> Research >> Academic Tools
Open Science,url,https://osf.io/dashboard/,13189003307052337,other,Other bookmarks >> Research >> Academic Tools >> Open Science,Other bookmarks >> Research >> Academic Tools
Mendeley,url,https://www.mendeley.com/newsfeed,13189001526577518,other,Other bookmarks >> Research >> Academic Tools >> Mendeley,Other bookmarks >> Research >> Academic Tools
Scopus,url,https://www.scopus.com/search/form.uri?display=basic,13189001614013567,other,Other bookmarks >> Research >> Academic Tools >> Scopus,Other bookmarks >> Research >> Academic Tools
SciVal,url,https://www.scival.com/home,13189002182348673,other,Other bookmarks >> Research >> Academic Tools >> SciVal,Other bookmarks >> Research >> Academic Tools
EndNote,url,https://endnote.com/,13189002615314823,other,Other bookmarks >> Research >> Academic Tools >> EndNote,Other bookmarks >> Research >> Academic Tools
iThenticate,url,https://app.ithenticate.com/en_us/folder,13189001812642166,other,Other bookmarks >> Research >> Academic Tools >> iThenticate,Other bookmarks >> Research >> Academic Tools
Turnitin,url,https://www.turnitin.com/,13189002111500949,other,Other bookmarks >> Research >> Academic Tools >> Turnitin,Other bookmarks >> Research >> Academic Tools
Sci-Hub,url,https://sci-hub.tw/,13191652000031211,other,Other bookmarks >> Research >> Academic Tools >> Sci-Hub,Other bookmarks >> Research >> Academic Tools
Sci-Hub: removing barriers in the way of science,url,https://sci-hub.se/,13269507749016877,other,Other bookmarks >> Research >> Academic Tools >> Sci-Hub: removing barriers in the way of science,Other bookmarks >> Research >> Academic Tools
Library Genesis,url,http://libgen.rs/search.php,13269507728641280,other,Other bookmarks >> Research >> Academic Tools >> Library Genesis,Other bookmarks >> Research >> Academic Tools
Sci-Hub: removing barriers in the way of science,url,https://sci-hub.ru/,13274632179322018,other,Other bookmarks >> Research >> Academic Tools >> Sci-Hub: removing barriers in the way of science,Other bookmarks >> Research >> Academic Tools
"Logseq: A privacy-first, open-source knowledge base",url,https://logseq.com/,13277980209774883,other,"Other bookmarks >> Research >> Academic Tools >> Logseq: A privacy-first, open-source knowledge base",Other bookmarks >> Research >> Academic Tools
Pioneering research. Self-hosted and multi-player.,url,https://www.athensresearch.org/,13277980224313793,other,Other bookmarks >> Research >> Academic Tools >> Pioneering research. Self-hosted and multi-player.,Other bookmarks >> Research >> Academic Tools
Z-Library. The world's largest ebook library.,url,https://z-lib.org/,13278394789237087,other,Other bookmarks >> Research >> Academic Tools >> Z-Library. The world's largest ebook library.,Other bookmarks >> Research >> Academic Tools
Perpustakaan elektronik. Pencarian buku. Unduh buku secara gratis,url,https://id.booksc.org/,13278394833596595,other,Other bookmarks >> Research >> Academic Tools >> Perpustakaan elektronik. Pencarian buku. Unduh buku secara gratis,Other bookmarks >> Research >> Academic Tools
trescaproject.eu – Information you can trust,url,https://trescaproject.eu/,13283379908508291,other,Other bookmarks >> Research >> Academic Tools >> trescaproject.eu – Information you can trust,Other bookmarks >> Research >> Academic Tools
Citation Gecko,url,https://citationgecko.azurewebsites.net/,13306082754578093,other,Other bookmarks >> Research >> Academic Tools >> Citation Gecko,Other bookmarks >> Research >> Academic Tools
How to Visualize a Graph with a Million Nodes | Nightingale,url,https://nightingaledvs.com/how-to-visualize-a-graph-with-a-million-nodes/,13307268344679351,other,Other bookmarks >> Research >> Academic Tools >> How to Visualize a Graph with a Million Nodes | Nightingale,Other bookmarks >> Research >> Academic Tools
"Discover, Create, and Publish your research paper | SciSpace by Typeset",url,https://typeset.io/?utm_source=instagram&utm_medium=boosted_post&utm_campaign=che_video1,13326280875240711,other,"Other bookmarks >> Research >> Academic Tools >> Discover, Create, and Publish your research paper | SciSpace by Typeset",Other bookmarks >> Research >> Academic Tools
Study Fetch | Revolutionize Your Learning With Ai,url,https://www.studyfetch.com/,13347119828468218,other,Other bookmarks >> Research >> Academic Tools >> Study Fetch | Revolutionize Your Learning With Ai,Other bookmarks >> Research >> Academic Tools
Roam Research – A note taking tool for networked thought.,url,https://roamresearch.com/,13352986175762097,other,Other bookmarks >> Research >> Academic Tools >> Roam Research – A note taking tool for networked thought.,Other bookmarks >> Research >> Academic Tools
Obsidian - Sharpen your thinking,url,https://obsidian.md/,13352986190985969,other,Other bookmarks >> Research >> Academic Tools >> Obsidian - Sharpen your thinking,Other bookmarks >> Research >> Academic Tools
RemNote | The All-in-One Tool for Thinking and Learning,url,https://www.remnote.com/,13352986547569130,other,Other bookmarks >> Research >> Academic Tools >> RemNote | The All-in-One Tool for Thinking and Learning,Other bookmarks >> Research >> Academic Tools
